74.125.226.3,131.202.240.150,2015-03-30 11:53:25,296.0
134.170.19.108,131.202.240.150,2015-03-31 14:00:24,94019.0
173.194.121.37,131.202.240.150,2015-03-31 14:18:03,1059.0
173.194.123.64,131.202.240.150,2015-03-31 14:18:03,0.0
23.45.42.52,131.202.240.150,2015-03-31 15:06:45,2922.0
176.32.103.135,131.202.240.150,2015-03-31 15:08:22,97.0
72.21.194.87,131.202.240.150,2015-03-31 15:08:26,4.0
184.24.147.8,131.202.240.150,2015-03-31 15:09:06,40.0
23.45.35.126,131.202.240.150,2015-03-31 15:09:32,26.0
209.148.205.11,131.202.240.150,2015-03-31 15:09:36,4.0
50.31.164.175,131.202.240.150,2015-03-31 15:09:36,0.0
54.231.64.193,131.202.240.150,2015-03-31 15:10:06,30.0
173.192.82.196,131.202.240.150,2015-03-31 15:33:05,1379.0
157.55.56.157,131.202.240.150,2015-03-31 15:33:17,12.0
157.56.109.9,131.202.240.150,2015-03-31 15:42:53,576.0
209.148.205.27,131.202.240.150,2015-03-31 15:42:53,0.0
91.190.218.34,131.202.240.150,2015-03-31 15:42:54,1.0
209.148.205.18,131.202.240.150,2015-03-31 15:43:03,9.0
184.26.182.85,131.202.240.150,2015-03-31 15:43:04,1.0
24.156.140.57,131.202.240.150,2015-03-31 15:43:04,0.0
54.69.113.48,131.202.240.150,2015-04-01 11:03:16,69612.0
63.245.215.95,131.202.240.150,2015-04-01 11:03:17,1.0
63.245.217.43,131.202.240.150,2015-04-01 11:03:20,3.0
173.194.123.113,131.202.240.150,2015-04-01 11:03:34,14.0
93.184.215.191,131.202.240.150,2015-04-01 11:04:11,37.0
63.245.217.160,131.202.240.150,2015-04-01 13:04:59,7248.0
199.212.24.175,131.202.240.150,2015-04-01 13:05:00,1.0
63.245.217.161,131.202.240.150,2015-04-01 13:05:00,0.0
119.81.4.50,131.202.240.150,2015-04-01 13:05:01,1.0
182.254.219.114,131.202.240.150,2015-04-01 13:05:03,2.0
216.58.219.225,131.202.240.150,2015-04-01 13:05:05,2.0
216.58.219.238,131.202.240.150,2015-04-01 13:05:05,0.0
131.202.240.196,131.202.240.150,2015-04-01 13:06:08,63.0
173.194.123.120,131.202.240.150,2015-04-01 13:06:21,13.0
173.194.123.124,131.202.240.150,2015-04-01 13:06:32,11.0
173.194.76.95,131.202.240.150,2015-04-01 13:06:51,19.0
72.21.91.29,131.202.240.150,2015-04-01 13:06:53,2.0
173.194.123.97,131.202.240.150,2015-04-01 13:06:56,3.0
63.245.217.113,131.202.240.150,2015-04-01 13:06:59,3.0
216.58.219.226,131.202.240.150,2015-04-01 13:07:02,3.0
182.254.133.147,131.202.240.150,2015-04-01 13:07:04,2.0
213.74.216.98,131.202.240.150,2015-04-01 13:07:25,21.0
208.71.122.72,131.202.240.150,2015-04-01 13:09:06,101.0
54.163.236.35,131.202.240.150,2015-04-01 13:09:06,0.0
54.84.145.193,131.202.240.150,2015-04-01 13:09:06,0.0
91.103.138.13,131.202.240.150,2015-04-01 13:09:06,0.0
54.210.8.41,131.202.240.150,2015-04-01 13:09:07,1.0
63.245.217.105,131.202.240.150,2015-04-01 13:09:07,0.0
131.202.243.27,131.202.240.150,2015-04-01 13:09:08,1.0
107.22.225.24,131.202.240.150,2015-04-01 13:09:10,2.0
173.194.20.107,131.202.240.150,2015-04-01 13:09:11,1.0
23.235.40.239,131.202.240.150,2015-04-01 13:09:13,2.0
23.235.44.239,131.202.240.150,2015-04-01 13:09:13,0.0
54.247.90.74,131.202.240.150,2015-04-01 13:09:13,0.0
66.235.139.18,131.202.240.150,2015-04-01 13:09:19,6.0
216.58.219.230,131.202.240.150,2015-04-01 13:09:20,1.0
199.212.24.174,131.202.240.150,2015-04-01 13:09:23,3.0
173.194.204.95,131.202.240.150,2015-04-01 13:09:48,25.0
74.125.226.50,131.202.240.150,2015-04-01 13:09:48,0.0
173.194.123.126,131.202.240.150,2015-04-01 13:09:49,1.0
208.71.121.194,131.202.240.150,2015-04-01 13:09:51,2.0
54.83.28.184,131.202.240.150,2015-04-01 13:09:51,0.0
216.58.219.227,131.202.240.150,2015-04-01 13:09:55,4.0
216.58.219.206,131.202.240.150,2015-04-01 13:10:00,5.0
216.58.219.229,131.202.240.150,2015-04-01 13:10:00,0.0
54.68.215.111,131.202.240.150,2015-04-01 13:10:02,2.0
182.254.234.94,131.202.240.150,2015-04-01 13:10:10,8.0
203.205.160.15,131.202.240.150,2015-04-01 13:10:10,0.0
103.7.29.12,131.202.240.150,2015-04-01 13:10:15,5.0
23.49.91.178,131.202.240.150,2015-04-01 13:10:23,8.0
184.29.105.153,131.202.240.150,2015-04-01 13:10:24,1.0
23.49.81.120,131.202.240.150,2015-04-01 13:10:24,0.0
23.49.93.9,131.202.240.150,2015-04-01 13:10:24,0.0
209.148.205.40,131.202.240.150,2015-04-01 13:10:25,1.0
209.148.205.41,131.202.240.150,2015-04-01 13:10:26,1.0
74.125.22.95,131.202.240.150,2015-04-01 13:10:26,0.0
184.25.76.112,131.202.240.150,2015-04-01 13:10:27,1.0
209.148.205.8,131.202.240.150,2015-04-01 13:10:27,0.0
54.192.54.208,131.202.240.150,2015-04-01 13:10:27,0.0
184.29.105.106,131.202.240.150,2015-04-01 13:10:28,1.0
173.194.123.121,131.202.240.150,2015-04-01 13:10:36,8.0
64.233.171.95,131.202.240.150,2015-04-01 13:10:36,0.0
173.194.123.123,131.202.240.150,2015-04-01 13:10:37,1.0
173.194.123.109,131.202.240.150,2015-04-01 13:10:38,1.0
184.29.105.112,131.202.240.150,2015-04-01 13:10:42,4.0
23.209.72.175,131.202.240.150,2015-04-01 13:10:43,1.0
54.192.55.198,131.202.240.150,2015-04-01 13:10:43,0.0
209.148.205.17,131.202.240.150,2015-04-01 13:10:45,2.0
23.209.100.136,131.202.240.150,2015-04-01 13:10:45,0.0
54.192.55.163,131.202.240.150,2015-04-01 13:10:45,0.0
54.230.55.187,131.202.240.150,2015-04-01 13:10:46,1.0
54.240.190.137,131.202.240.150,2015-04-01 13:10:46,0.0
23.49.82.127,131.202.240.150,2015-04-01 13:10:47,1.0
23.49.90.99,131.202.240.150,2015-04-01 13:10:47,0.0
23.50.75.27,131.202.240.150,2015-04-01 13:10:47,0.0
213.194.122.196,131.202.240.150,2015-04-01 13:11:00,13.0
74.125.226.56,131.202.240.150,2015-04-01 13:11:00,0.0
31.13.73.10,131.202.240.150,2015-04-01 13:11:27,27.0
173.252.100.27,131.202.240.150,2015-04-01 13:12:02,35.0
199.212.24.172,131.202.240.150,2015-04-01 13:17:02,300.0
54.201.9.41,131.202.240.150,2015-04-01 13:17:46,44.0
173.194.123.99,131.202.240.150,2015-04-01 13:17:56,10.0
173.194.123.24,131.202.240.150,2015-04-01 13:18:05,9.0
74.125.226.52,131.202.240.150,2015-04-01 13:18:05,0.0
173.194.123.96,131.202.240.150,2015-04-01 13:18:46,41.0
163.177.71.11,131.202.240.150,2015-04-01 13:26:06,440.0
173.194.123.106,131.202.240.150,2015-04-01 13:26:11,5.0
173.194.123.127,131.202.240.150,2015-04-01 13:26:11,0.0
64.94.107.31,131.202.240.150,2015-04-01 13:33:42,451.0
23.92.189.52,131.202.240.150,2015-04-01 13:33:43,1.0
152.163.66.131,131.202.240.150,2015-04-01 13:33:47,4.0
173.194.61.240,131.202.240.150,2015-04-01 13:33:47,0.0
173.194.54.173,131.202.240.150,2015-04-01 13:34:02,15.0
199.212.24.173,131.202.240.150,2015-04-01 13:34:02,0.0
208.117.250.202,131.202.240.150,2015-04-01 13:34:03,1.0
203.205.136.100,131.202.240.150,2015-04-01 13:35:12,69.0
203.205.176.12,131.202.240.150,2015-04-01 13:35:12,0.0
45.113.68.12,131.202.240.150,2015-04-01 13:35:12,0.0
120.198.195.116,131.202.240.150,2015-04-01 13:35:21,9.0
182.254.5.12,131.202.240.150,2015-04-01 13:35:21,0.0
203.195.225.12,131.202.240.150,2015-04-01 13:37:44,143.0
74.201.141.150,131.202.240.150,2015-04-01 13:38:52,68.0
58.250.134.64,131.202.240.150,2015-04-01 13:40:21,89.0
23.203.88.184,131.202.240.150,2015-04-01 13:47:55,454.0
72.21.91.187,131.202.240.150,2015-04-01 14:12:25,1470.0
199.127.194.142,131.202.240.150,2015-04-01 14:12:35,10.0
176.32.100.5,131.202.240.150,2015-04-01 14:12:45,10.0
23.65.248.82,131.202.240.150,2015-04-01 14:12:45,0.0
23.78.245.109,131.202.240.150,2015-04-01 14:12:45,0.0
74.121.139.108,131.202.240.150,2015-04-01 14:12:45,0.0
23.78.235.219,131.202.240.150,2015-04-01 14:13:15,30.0
184.24.146.102,131.202.240.150,2015-04-01 14:13:22,7.0
23.78.215.238,131.202.240.150,2015-04-01 14:13:22,0.0
199.255.32.34,131.202.240.150,2015-04-01 14:15:12,110.0
23.78.226.24,131.202.240.150,2015-04-01 14:15:12,0.0
199.127.194.158,131.202.240.150,2015-04-01 14:27:40,748.0
23.235.46.143,131.202.240.150,2015-04-01 14:27:40,0.0
23.235.40.143,131.202.240.150,2015-04-01 14:29:05,85.0
23.235.44.143,131.202.240.150,2015-04-01 14:29:10,5.0
23.235.33.217,131.202.240.150,2015-04-01 14:29:12,2.0
23.235.40.175,131.202.240.150,2015-04-01 14:29:13,1.0
184.25.67.181,131.202.240.150,2015-04-01 14:32:30,197.0
23.45.42.244,131.202.240.150,2015-04-01 14:32:30,0.0
209.148.205.35,131.202.240.150,2015-04-01 14:33:10,40.0
199.127.194.212,131.202.240.150,2015-04-01 14:38:11,301.0
104.156.81.217,131.202.240.150,2015-04-01 14:38:20,9.0
199.127.194.209,131.202.240.150,2015-04-01 14:38:20,0.0
23.235.39.143,131.202.240.150,2015-04-01 14:38:20,0.0
131.202.244.5,131.202.240.150,2015-04-01 14:38:33,13.0
184.105.165.135,131.202.240.150,2015-04-01 14:40:17,104.0
184.25.69.181,131.202.240.150,2015-04-01 14:43:10,173.0
108.175.39.202,131.202.240.150,2015-04-01 14:53:01,591.0
108.175.42.181,131.202.240.150,2015-04-01 14:53:12,11.0
23.195.206.176,131.202.240.150,2015-04-01 14:53:37,25.0
23.21.242.53,131.202.240.150,2015-04-01 14:57:01,204.0
108.175.43.146,131.202.240.150,2015-04-01 14:58:35,94.0
184.73.217.161,131.202.240.150,2015-04-01 15:02:35,240.0
23.23.240.228,131.202.240.150,2015-04-01 15:03:34,59.0
117.185.27.12,131.202.240.150,2015-04-01 15:05:10,96.0
203.205.144.12,131.202.240.150,2015-04-01 15:05:10,0.0
182.254.6.23,131.202.240.150,2015-04-01 15:05:11,1.0
202.55.10.11,131.202.240.150,2015-04-01 15:05:14,3.0
184.72.231.78,131.202.240.150,2015-04-01 15:06:12,58.0
101.226.77.16,131.202.240.150,2015-04-01 15:06:47,35.0
113.108.70.183,131.202.240.150,2015-04-01 15:06:47,0.0
182.254.3.101,131.202.240.150,2015-04-01 15:06:47,0.0
183.61.32.19,131.202.240.150,2015-04-01 15:06:47,0.0
203.205.148.12,131.202.240.150,2015-04-01 15:07:15,28.0
209.148.205.32,131.202.240.150,2015-04-01 15:10:50,215.0
209.148.205.24,131.202.240.150,2015-04-01 15:11:20,30.0
23.21.194.157,131.202.240.150,2015-04-01 15:12:14,54.0
108.175.43.161,131.202.240.150,2015-04-01 15:13:12,58.0
54.230.53.71,131.202.240.150,2015-04-01 15:18:15,303.0
122.10.84.250,131.202.240.150,2015-04-01 15:19:50,95.0
122.10.84.251,131.202.240.150,2015-04-01 15:19:50,0.0
122.10.84.252,131.202.240.150,2015-04-01 15:19:51,1.0
122.10.84.253,131.202.240.150,2015-04-01 15:19:51,0.0
23.195.208.65,131.202.240.150,2015-04-01 15:21:12,81.0
23.32.152.192,131.202.240.150,2015-04-01 15:21:12,0.0
23.195.192.174,131.202.240.150,2015-04-01 15:22:02,50.0
23.195.220.179,131.202.240.150,2015-04-01 15:22:02,0.0
24.156.140.10,131.202.240.150,2015-04-01 15:23:05,63.0
199.16.156.120,131.202.240.150,2015-04-01 15:32:26,561.0
184.29.105.115,131.202.240.150,2015-04-01 15:34:15,109.0
113.99.136.16,131.202.240.150,2015-04-01 15:55:20,1265.0
24.156.140.74,131.202.240.150,2015-04-01 15:55:56,36.0
131.202.240.72,131.202.240.150,2015-04-02 09:05:38,61782.0
131.202.240.86,131.202.240.150,2015-04-02 09:39:27,2029.0
216.58.219.205,131.202.240.150,2015-04-02 09:42:39,192.0
173.194.123.37,131.202.240.150,2015-04-02 09:42:40,1.0
217.23.3.253,131.202.240.150,2015-04-02 11:46:04,7404.0
119.28.2.37,131.202.240.150,2015-04-02 11:55:13,549.0
173.194.204.188,131.202.240.150,2015-04-02 13:13:23,4690.0
74.125.226.169,10.8.0.10,2015-04-14 14:55:09,5.0
10.8.0.10,173.194.123.1,2015-04-14 14:55:11,1048130.0
10.8.0.10,131.202.244.3,2015-04-14 14:55:26,1129800.0
10.8.0.10,131.202.244.5,2015-04-14 14:55:26,1129827.0
10.8.0.10,131.202.6.3,2015-04-14 14:55:26,1129800.0
10.8.0.6,10.8.0.10,2015-04-14 14:55:42,33.0
10.8.0.6,111.221.74.31,2015-04-14 14:55:42,1211291.0
10.8.0.6,111.221.77.159,2015-04-14 14:55:42,1211292.0
10.8.0.6,157.55.130.162,2015-04-14 14:55:42,1211291.0
10.8.0.6,157.55.56.169,2015-04-14 14:55:42,1211291.0
10.8.0.6,213.199.179.159,2015-04-14 14:55:42,1211292.0
10.8.0.6,65.55.223.17,2015-04-14 14:55:42,7.0
132.235.106.83,10.8.0.6,2015-04-14 14:55:43,37.0
157.55.56.157,10.8.0.6,2015-04-14 14:55:43,0.0
10.8.0.6,173.194.123.111,2015-04-14 14:55:49,1137198.0
10.8.0.6,173.194.123.121,2015-04-14 14:55:54,1129577.0
10.8.0.6,199.16.156.201,2015-04-14 14:55:54,1125815.0
10.8.0.6,209.148.205.19,2015-04-14 14:55:54,1208929.0
10.8.0.6,173.194.123.122,2015-04-14 14:55:55,1128098.0
10.8.0.6,209.148.205.18,2015-04-14 14:55:55,1207366.0
10.8.0.6,209.148.205.33,2015-04-14 14:55:55,1123641.0
10.8.0.6,157.55.130.147,2015-04-14 14:56:02,1208952.0
10.8.0.6,157.56.52.14,2015-04-14 14:56:05,1211886.0
173.194.123.1,10.8.0.10,2015-04-14 14:56:10,28.0
74.125.226.35,10.8.0.10,2015-04-14 14:56:10,0.0
10.8.0.10,91.190.216.125,2015-04-14 14:56:18,8.0
91.190.216.125,10.8.0.6,2015-04-14 14:56:18,35.0
91.190.218.125,10.8.0.6,2015-04-14 14:56:18,0.0
10.8.0.10,157.55.235.142,2015-04-14 14:56:21,1213064.0
174.4.162.172,10.8.0.6,2015-04-14 14:56:40,22.0
72.11.163.216,10.8.0.6,2015-04-14 14:56:40,0.0
72.39.249.200,10.8.0.6,2015-04-14 14:56:40,0.0
97.89.116.200,10.8.0.6,2015-04-14 14:56:40,0.0
141.219.235.176,10.8.0.6,2015-04-14 14:56:42,2.0
178.211.244.196,10.8.0.6,2015-04-14 14:56:42,0.0
68.180.110.66,10.8.0.6,2015-04-14 14:56:42,0.0
10.8.0.10,111.221.74.31,2015-04-14 14:56:44,62.0
10.8.0.10,111.221.77.159,2015-04-14 14:56:44,62.0
10.8.0.10,111.221.77.169,2015-04-14 14:56:44,1207753.0
10.8.0.10,157.55.130.154,2015-04-14 14:56:44,62.0
10.8.0.10,157.55.56.159,2015-04-14 14:56:44,1211354.0
10.8.0.10,157.55.56.169,2015-04-14 14:56:44,62.0
10.8.0.10,213.199.179.143,2015-04-14 14:56:44,62.0
10.8.0.10,213.199.179.159,2015-04-14 14:56:44,62.0
10.8.0.10,213.199.179.176,2015-04-14 14:56:44,62.0
10.8.0.10,64.4.23.159,2015-04-14 14:56:44,62.0
10.8.0.10,64.4.23.169,2015-04-14 14:56:44,39.0
10.8.0.6,65.55.223.25,2015-04-14 14:56:44,1208132.0
10.8.0.6,213.199.179.168,2015-04-14 14:56:55,34.0
10.8.0.6,111.221.74.18,2015-04-14 14:57:11,81.0
10.8.0.6,111.221.74.25,2015-04-14 14:57:11,1211952.0
10.8.0.6,157.55.235.153,2015-04-14 14:57:11,1213114.0
10.8.0.6,157.56.52.25,2015-04-14 14:57:11,1213114.0
91.190.216.125,10.8.0.10,2015-04-14 14:57:13,63.0
10.8.0.6,157.55.130.176,2015-04-14 14:57:45,1209055.0
10.8.0.6,157.55.130.165,2015-04-14 14:58:27,157.0
10.8.0.6,157.55.56.159,2015-04-14 14:58:27,103.0
10.8.0.6,111.221.74.41,2015-04-14 14:59:33,1212839.0
188.76.51.188,10.8.0.6,2015-04-14 15:00:21,219.0
95.121.28.148,10.8.0.6,2015-04-14 15:00:57,36.0
95.62.106.124,10.8.0.6,2015-04-14 15:01:06,9.0
88.198.10.10,10.8.0.10,2015-04-14 15:02:07,294.0
23.233.201.201,10.8.0.6,2015-04-14 15:02:59,113.0
161.6.23.47,10.8.0.6,2015-04-14 15:03:08,9.0
68.63.177.114,10.8.0.6,2015-04-14 15:03:08,0.0
10.8.0.10,91.190.218.59,2015-04-14 15:03:35,470.0
69.145.8.82,10.8.0.6,2015-04-14 15:03:45,37.0
10.8.0.6,111.221.74.14,2015-04-14 15:06:24,1213667.0
10.8.0.6,157.56.52.41,2015-04-14 15:07:00,1212070.0
10.8.0.6,213.199.179.169,2015-04-14 15:07:00,616.0
178.168.63.248,10.8.0.6,2015-04-14 15:07:10,205.0
45.50.54.24,10.8.0.6,2015-04-14 15:07:10,0.0
10.8.0.6,131.202.244.3,2015-04-14 15:08:32,786.0
10.8.0.6,131.202.244.5,2015-04-14 15:08:32,786.0
10.8.0.6,131.202.6.3,2015-04-14 15:08:32,786.0
10.8.0.6,173.194.123.127,2015-04-14 15:08:32,1130452.0
10.8.0.6,111.221.77.169,2015-04-14 15:08:54,730.0
10.8.0.6,173.194.123.97,2015-04-14 15:09:22,1130662.0
10.8.0.6,216.58.219.237,2015-04-14 15:09:22,1130587.0
10.8.0.10,157.55.130.147,2015-04-14 15:09:48,826.0
199.16.156.201,10.8.0.6,2015-04-14 15:10:09,179.0
10.8.0.10,173.194.123.108,2015-04-14 15:13:47,1129197.0
10.8.0.10,173.194.123.109,2015-04-14 15:13:47,1130650.0
10.8.0.10,173.194.123.111,2015-04-14 15:13:47,1078.0
10.8.0.10,173.194.123.121,2015-04-14 15:13:47,1073.0
10.8.0.10,173.194.123.98,2015-04-14 15:13:47,1126884.0
10.8.0.10,216.58.219.237,2015-04-14 15:13:47,265.0
10.8.0.10,23.65.248.82,2015-04-14 15:13:47,1126902.0
173.194.123.111,10.8.0.10,2015-04-14 15:13:47,700.0
216.58.219.237,10.8.0.10,2015-04-14 15:13:47,0.0
10.8.0.10,72.21.91.29,2015-04-14 15:13:48,1130931.0
82.165.251.100,10.8.0.10,2015-04-14 15:13:52,5.0
173.194.123.109,10.8.0.10,2015-04-14 15:13:53,1.0
173.194.123.121,10.8.0.10,2015-04-14 15:13:53,0.0
184.26.44.96,10.8.0.10,2015-04-14 15:13:53,0.0
209.148.205.25,10.8.0.10,2015-04-14 15:13:53,0.0
23.65.243.33,10.8.0.10,2015-04-14 15:13:53,0.0
23.65.248.82,10.8.0.10,2015-04-14 15:13:53,0.0
173.194.123.108,10.8.0.10,2015-04-14 15:14:00,7.0
173.194.123.98,10.8.0.10,2015-04-14 15:14:00,0.0
173.252.110.27,10.8.0.10,2015-04-14 15:14:00,0.0
72.21.91.29,10.8.0.10,2015-04-14 15:14:00,0.0
10.8.0.6,157.55.130.160,2015-04-14 15:14:52,1210082.0
10.8.0.6,157.55.235.142,2015-04-14 15:18:12,1311.0
10.8.0.6,157.55.235.169,2015-04-14 15:18:12,1309.0
10.8.0.6,157.55.130.142,2015-04-14 15:19:02,1214425.0
10.8.0.6,74.125.226.183,2015-04-14 15:23:32,1120551.0
10.8.0.10,157.55.130.172,2015-04-14 15:25:52,1721.0
10.8.0.10,157.56.52.25,2015-04-14 15:25:52,1721.0
10.8.0.10,111.221.74.14,2015-04-14 15:29:12,1368.0
10.8.0.10,157.56.52.41,2015-04-14 15:30:00,1380.0
207.189.227.29,10.8.0.6,2015-04-14 15:32:23,1334.0
10.8.0.6,74.125.226.160,2015-04-14 15:33:02,1050859.0
10.8.0.10,137.116.32.77,2015-04-14 15:36:30,1314311.0
10.8.0.6,74.125.226.191,2015-04-14 15:38:32,1126187.0
10.8.0.6,111.221.77.141,2015-04-14 15:42:56,1211766.0
10.8.0.6,65.55.223.41,2015-04-14 15:42:56,1382.0
10.8.0.6,137.116.224.167,2015-04-14 15:44:58,1311217.0
10.8.0.10,137.116.224.167,2015-04-14 15:45:10,12.0
10.8.0.6,111.221.77.151,2015-04-14 15:48:11,3141.0
10.8.0.6,74.125.226.174,2015-04-14 15:48:57,1051362.0
10.8.0.6,157.55.130.175,2015-04-14 15:50:58,3308.0
10.8.0.6,173.194.123.103,2015-04-14 15:52:49,1140596.0
10.8.0.10,65.55.223.14,2015-04-14 15:55:12,1216595.0
10.8.0.6,149.13.32.15,2015-04-14 15:57:00,1216597.0
10.8.0.10,212.161.8.36,2015-04-14 15:57:07,1216186.0
134.170.18.175,10.8.0.10,2015-04-14 15:59:33,2733.0
91.190.218.59,10.8.0.10,2015-04-14 15:59:33,0.0
65.55.223.17,10.8.0.10,2015-04-14 15:59:34,1.0
10.8.0.10,173.194.123.64,2015-04-14 15:59:48,1131947.0
10.8.0.10,173.194.123.70,2015-04-14 15:59:48,1128230.0
10.8.0.10,209.148.205.26,2015-04-14 16:00:34,1318715.0
173.252.120.6,10.8.0.10,2015-04-14 16:00:34,60.0
209.148.205.26,10.8.0.10,2015-04-14 16:00:34,0.0
24.156.140.33,10.8.0.10,2015-04-14 16:00:34,0.0
10.8.0.10,31.13.73.7,2015-04-14 16:03:09,1316531.0
10.8.0.10,69.171.255.36,2015-04-14 16:03:15,1318871.0
173.194.123.78,10.8.0.10,2015-04-14 16:03:47,193.0
10.8.0.10,209.148.205.11,2015-04-14 16:03:50,1213023.0
209.148.205.11,10.8.0.10,2015-04-14 16:03:55,8.0
209.148.205.10,10.8.0.10,2015-04-14 16:04:13,18.0
31.13.73.7,10.8.0.10,2015-04-14 16:04:13,0.0
10.8.0.14,10.8.0.10,2015-04-14 16:06:06,113.0
173.252.79.90,10.8.0.10,2015-04-14 16:06:18,12.0
10.8.0.10,209.148.205.35,2015-04-14 16:06:36,1129151.0
209.148.205.35,10.8.0.10,2015-04-14 16:07:01,43.0
10.8.0.10,74.125.226.160,2015-04-14 16:31:14,3492.0
173.194.123.67,10.8.0.10,2015-04-14 16:34:11,1630.0
74.125.226.160,10.8.0.10,2015-04-14 16:34:11,0.0
10.8.0.10,216.58.219.238,2015-04-14 16:59:44,1137285.0
216.58.219.238,10.8.0.10,2015-04-14 17:02:41,1710.0
74.125.226.70,10.8.0.10,2015-04-14 17:02:41,0.0
10.8.0.10,74.125.226.22,2015-04-14 17:11:39,1315449.0
10.8.0.10,173.194.123.15,2015-04-14 17:11:41,1145334.0
10.8.0.10,173.194.123.24,2015-04-14 17:11:41,1137282.0
10.8.0.10,173.194.123.5,2015-04-14 17:11:41,6744.0
10.8.0.10,74.125.226.5,2015-04-14 17:11:41,1132647.0
173.194.123.10,10.8.0.10,2015-04-14 17:11:41,540.0
173.194.123.15,10.8.0.10,2015-04-14 17:11:41,0.0
173.194.123.31,10.8.0.10,2015-04-14 17:11:41,0.0
173.194.123.8,10.8.0.10,2015-04-14 17:11:41,0.0
173.194.123.11,10.8.0.10,2015-04-14 17:11:42,1.0
173.194.123.3,10.8.0.10,2015-04-14 17:11:42,0.0
173.194.123.5,10.8.0.10,2015-04-14 17:11:42,0.0
10.8.0.10,173.194.123.9,2015-04-14 17:11:43,4962.0
10.8.0.10,74.125.22.189,2015-04-14 17:11:43,1137928.0
173.194.123.12,10.8.0.10,2015-04-14 17:11:47,5.0
74.125.226.5,10.8.0.10,2015-04-14 17:11:47,0.0
10.8.0.10,216.58.219.227,2015-04-14 17:11:51,1137936.0
74.125.22.189,10.8.0.10,2015-04-14 17:11:55,8.0
74.125.226.38,10.8.0.10,2015-04-14 17:13:01,66.0
10.8.0.10,74.125.226.32,2015-04-14 17:13:02,5041.0
173.194.123.4,10.8.0.10,2015-04-14 17:13:07,6.0
74.125.226.32,10.8.0.10,2015-04-14 17:13:07,0.0
74.125.226.22,10.8.0.10,2015-04-14 17:13:35,28.0
173.194.123.70,10.8.0.10,2015-04-14 17:13:38,3.0
91.189.89.106,10.8.0.10,2015-04-14 17:13:38,0.0
63.245.217.219,10.8.0.10,2015-04-14 17:14:00,22.0
10.8.0.10,74.125.226.0,2015-04-14 17:14:03,1131323.0
74.125.226.30,10.8.0.10,2015-04-14 17:14:04,4.0
10.8.0.14,173.194.123.5,2015-04-14 17:14:36,175.0
10.8.0.14,216.58.219.237,2015-04-14 17:14:36,7249.0
10.8.0.14,131.202.244.5,2015-04-14 17:14:37,7565.0
10.8.0.14,173.194.123.3,2015-04-14 17:14:37,175.0
10.8.0.10,173.194.207.127,2015-04-14 17:14:38,1317347.0
10.8.0.10,173.194.76.127,2015-04-14 17:14:38,1318382.0
10.8.0.14,173.194.123.10,2015-04-14 17:14:38,177.0
10.8.0.14,173.194.123.12,2015-04-14 17:14:38,177.0
10.8.0.14,74.125.226.3,2015-04-14 17:14:38,1315332.0
74.125.29.189,10.8.0.14,2015-04-14 17:14:38,4112.0
10.8.0.14,173.194.207.127,2015-04-14 17:14:39,1.0
